"","human_gene","chicken_gene"
"10586","PID1","PID1"
"10587","PIDD1","PIDD1"
"10588","PIERCE1","PIERCE1"
"10589","PIERCE2","PIERCE2"
"10590","PIEZO1","PIEZO1"
"10591","PIEZO2","PIEZO2"
"10592","PIF1","PIF1"
"10593","PIGA","PIGA"
"10594","PIGB","PIGB"
"10595","PIGC","PIGC"
"10596","PIGF","PIGF"
"10597","PIGG","PIGG"
"10598","PIGH","PIGH"
"10599","PIGK","PIGK"
"10600","PIGL","PIGL"
"10601","PIGM","PIGM"
"10602","PIGN","PIGN"
"10603","PIGO","PIGO"
"10604","PIGP","PIGP"
"10605","PIGR","PIGR"
"10606","PIGS","PIGS"
"10607","PIGT","PIGT"
"10608","PIGU","PIGU"
"10609","PIGV","PIGV"
"10610","PIGW","PIGW"
"10611","PIGX","PIGX"
"10612","PIH1D1","PIH1D1"
"10613","PIH1D2","PIH1D2"
"10614","PIK3AP1","PIK3AP1"
"10615","PIK3C2A","PIK3C2A"
"10616","PIK3C2B","PIK3C2B"
"10617","PIK3C2G","PIK3C2G"
"10618","PIK3C3","PIK3C3"
"10619","PIK3CA","PIK3CA"
"10620","PIK3CB","PIK3CB"
"10621","PIK3CD","PIK3CD"
"10622","PIK3CG","PIK3CG"
"10623","PIK3IP1","PIK3IP1"
"10624","PIK3R1","PIK3R1"
"10625","PIK3R2","PIK3R2"
"10626","PIK3R3","PIK3R3"
"10627","PIK3R4","PIK3R4"
"10628","PIK3R5","PIK3R5"
"10629","PIK3R6","PIK3R6"
"10630","PIKFYVE","PIKFYVE"
"10631","PIM1","PIM1"
"10632","PIM2","PIM2"
"10633","PIM3","PIM3"
"10634","PIMREG","PIMREG"
"10635","PIN1","PIN1"
"10636","PIN4","PIN4"
"10637","PINK1","PINK1"
"10638","PINLYP","PINLYP"
"10639","PINX1","PINX1"
"10640","PIP","PIP"
"10641","PIP4K2A","PIP4K2A"
"10642","PIP4K2B","PIP4K2B"
"10643","PIP4K2C","PIP4K2C"
"10644","PIP4P1","PIP4P1"
"10645","PIP4P2","PIP4P2"
"10646","PIP5K1A","PIP5K1A"
"10647","PIP5K1B","PIP5K1B"
"10648","PIP5K1C","PIP5K1C"
"10649","PIP5KL1","PIP5KL1"
"10650","PIPOX","PIPOX"
"10651","PIRT","PIRT"
"10652","PISD","PISD"
"10653","PITHD1","PITHD1"
"10654","PITPNA","PITPNA"
"10655","PITPNB","PITPNB"
"10656","PITPNC1","PITPNC1"
"10657","PITPNM1","PITPNM1"
"10658","PITPNM2","PITPNM2"
"10659","PITPNM3","PITPNM3"
"10660","PITRM1","PITRM1"
"10661","PITX1","PITX1"
"10662","PITX2","PITX2"
"10663","PITX3","PITX3"
"10664","PIWIL1","PIWIL1"
"10665","PIWIL2","PIWIL2"
"10666","PIWIL3","PIWIL3"
"10667","PIWIL4","PIWIL4"
"10668","PJA1","PJA1"
"10669","PJA2","PJA2"
"10670","PJVK","PJVK"
"10671","PKD1","PKD1"
"10672","PKD1L2","PKD1L2"
"10673","PKD1L3","PKD1L3"
"10674","PKD2","PKD2"
"10675","PKD2L1","PKD2L1"
"10676","PKD2L2","PKD2L2"
"10677","PKDCC","PKDCC"
"10678","PKHD1","PKHD1"
"10679","PKHD1L1","PKHD1L1"
"10680","PKIA","PKIA"
"10681","PKIB","PKIB"
"10682","PKIG","PKIG"
"10683","PKLR","PKLR"
"10684","PKM","PKM"
"10685","PKMYT1","PKMYT1"
"10686","PKN1","PKN1"
"10687","PKN2","PKN2"
"10688","PKN3","PKN3"
"10689","PKNOX1","PKNOX1"
"10690","PKNOX2","PKNOX2"
"10691","PKP1","PKP1"
"10692","PKP2","PKP2"
"10693","PKP3","PKP3"
"10694","PKP4","PKP4"
"10695","PLA2G12B","PLA2G12B"
"10696","PLA2G15","PLA2G15"
"10697","PLA2G1B","PLA2G1B"
"10698","PLA2G2A","PLA2G2A"
"10699","PLA2G2C","PLA2G2C"
"10700","PLA2G2D","PLA2G2D1"
"10701","PLA2G2D","PLA2G2D5"
"10702","PLA2G2E","PLA2G2E"
"10703","PLA2G2F","PLA2G2F"
"10704","PLA2G3","PLA2G3"
"10705","PLA2G4A","PLA2G4A"
"10706","PLA2G4B","PLA2G4B"
"10707","PLA2G4D","PLA2G4D"
"10708","PLA2G4E","PLA2G4E"
"10709","PLA2G4F","PLA2G4F"
"10710","PLA2G5","PLA2G5"
"10711","PLA2G6","PLA2G6"
"10712","PLA2G7","PLA2G7"
"10713","PLA2R1","PLA2R1"
"10714","PLAA","PLAA"
"10715","PLAAT1","PLAAT1"
"10716","PLAAT5","PLAAT5"
"10717","PLAC1","PLAC1"
"10718","PLAC8","PLAC8B"
"10719","PLAC9","PLAC9"
"10720","PLAG1","PLAG1"
"10721","PLAGL1","PLAGL1"
"10722","PLAGL2","PLAGL2"
"10723","PLAT","PLAT"
"10724","PLAU","PLAU"
"10725","PLAUR","PLAUR"
"10726","PLB1","PLB1"
"10727","PLBD1","PLBD1"
"10728","PLBD2","PLBD2"
"10729","PLCB1","PLCB1"
"10730","PLCB2","PLCB2"
"10731","PLCB4","PLCB4"
"10732","PLCD1","PLCD1"
"10733","PLCD3","PLCD3"
"10734","PLCD4","PLCD4"
"10735","PLCE1","PLCE1"
"10736","PLCG1","PLCG1"
"10737","PLCG2","PLCG2"
"10738","PLCH1","PLCH1"
"10739","PLCH2","PLCH2"
"10740","PLCL1","PLCL1"
"10741","PLCL2","PLCL2"
"10742","PLCXD1","PLCXD1"
"10743","PLCXD2","PLCXD2"
"10744","PLCXD3","PLCXD3"
"10745","PLCZ1","PLCZ1"
"10746","PLD1","PLD1"
"10747","PLD2","PLD2"
"10748","PLD3","PLD3"
"10749","PLD4","PLD4"
"10750","PLD5","PLD5"
"10751","PLD6","PLD6"
"10752","PLEC","PLEC"
"10753","PLEK","PLEK"
"10754","PLEK2","PLEK2"
"10755","PLEKHA1","PLEKHA1"
"10756","PLEKHA2","PLEKHA2"
"10757","PLEKHA3","PLEKHA3"
"10758","PLEKHA4","PLEKHA4"
"10759","PLEKHA5","PLEKHA5"
"10760","PLEKHA6","PLEKHA6"
"10761","PLEKHA7","PLEKHA7"
"10762","PLEKHA8","PLEKHA8"
"10763","PLEKHB1","PLEKHB1"
"10764","PLEKHB2","PLEKHB2"
"10765","PLEKHD1","PLEKHD1"
"10766","PLEKHF1","PLEKHF1"
"10767","PLEKHF2","PLEKHF2"
"10768","PLEKHG1","PLEKHG1"
"10769","PLEKHG2","PLEKHG2"
"10770","PLEKHG3","PLEKHG3"
"10771","PLEKHG4","PLEKHG4"
"10772","PLEKHG5","PLEKHG5"
"10773","PLEKHG6","PLEKHG6"
"10774","PLEKHG7","PLEKHG7"
"10775","PLEKHH1","PLEKHH1"
"10776","PLEKHH2","PLEKHH2"
"10777","PLEKHH3","PLEKHH3"
"10778","PLEKHJ1","PLEKHJ1"
"10779","PLEKHM1","PLEKHM1"
"10780","PLEKHM2","PLEKHM2"
"10781","PLEKHM3","PLEKHM3"
"10782","PLEKHO1","PLEKHO1"
"10783","PLEKHO2","PLEKHO2"
"10784","PLEKHS1","PLEKHS1"
"10785","PLG","PLG"
"10786","PLGRKT","PLGRKT"
"10787","PLIN1","PLIN1"
"10788","PLIN2","PLIN2"
"10789","PLIN3","PLIN3"
"10790","PLIN4","PLIN4"
"10791","PLIN5","PLIN5"
"10792","PLK1","PLK1"
"10793","PLK2","PLK2"
"10794","PLK3","PLK3"
"10795","PLK4","PLK4"
"10796","PLLP","PLLP"
"10797","PLN","PLN"
"10798","PLOD1","PLOD1"
"10799","PLOD2","PLOD2"
"10800","PLOD3","PLOD3"
"10801","PLP1","PLP1"
"10802","PLPBP","PLPBP"
"10803","PLPP1","PLPP1"
"10804","PLPP2","PLPP2"
"10805","PLPP3","PLPP3"
"10806","PLPP4","PLPP4"
"10807","PLPP5","PLPP5"
"10808","PLPP6","PLPP6"
"10809","PLPP7","PLPP7"
"10810","PLPPR1","PLPPR1"
"10811","PLPPR2","PLPPR2"
"10812","PLPPR3","PLPPR3"
"10813","PLPPR4","PLPPR4"
"10814","PLPPR5","PLPPR5"
"10815","PLRG1","PLRG1"
"10816","PLS1","PLS1"
"10817","PLS3","PLS3"
"10818","PLSCR1","PLSCR2"
"10819","PLSCR3","PLSCR3"
"10820","PLSCR4","PLSCR4"
"10821","PLSCR5","PLSCR5"
"10822","PLTP","PLTP"
"10823","PLVAP","PLVAP"
"10824","PLXDC1","PLXDC1"
"10825","PLXDC2","PLXDC2"
"10826","PLXNA1","PLXNA1"
"10827","PLXNA2","PLXNA2"
"10828","PLXNA3","PLXNA3"
"10829","PLXNA4","PLXNA4"
"10830","PLXNB1","PLXNB1"
"10831","PLXNB2","PLXNB2"
"10832","PLXNB3","PLXNB3"
"10833","PLXNC1","PLXNC1"
"10834","PLXND1","PLXND1"
"10835","PM20D1","PM20D1"
"10836","PM20D2","PM20D2"
"10837","PMAIP1","PMAIP1"
"10838","PMCH","PMCH"
"10839","PMEL","PMEL"
"10840","PMEPA1","PMEPA1"
"10841","PMFBP1","PMFBP1"
"10842","PML","PML"
"10843","PMM1","PMM1"
"10844","PMM2","PMM2"
"10845","PMP2","PMP2"
"10846","PMP22","PMP22"
"10847","PMPCA","PMPCA"
"10848","PMPCB","PMPCB"
"10849","PMS1","PMS1"
"10850","PMS2","PMS2"
"10851","PMVK","PMVK"
"10852","PNCK","PNCK"
"10853","PNISR","PNISR"
"10854","PNKD","PNKD"
"10855","PNKP","PNKP"
"10856","PNLDC1","PNLDC1"
"10857","PNLIP","PNLIP"
"10858","PNLIPRP1","PNLIPRP1"
"10859","PNLIPRP2","PNLIPRP2"
"10860","PNLIPRP3","PNLIPRP3"
"10861","PNMA1","PNMA1"
"10862","PNMA2","PNMA2"
"10863","PNMA8A","PNMA8A"
"10864","PNMT","PNMT"
"10865","PNN","PNN"
"10866","PNO1","PNO1"
"10867","PNOC","PNOC"
"10868","PNP","PNP"
"10869","PNPLA1","PNPLA1"
"10870","PNPLA2","PNPLA2"
"10871","PNPLA4","PNPLA4"
"10872","PNPLA5","PNPLA5"
"10873","PNPLA6","PNPLA6"
"10874","PNPLA7","PNPLA7"
"10875","PNPLA8","PNPLA8"
"10876","PNPO","PNPO"
"10877","PNPT1","PNPT1"
"10878","PNRC1","PNRC1"
"10879","PNRC2","PNRC2"
"10880","POC1A","POC1A"
"10881","POC1B","POC1B"
"10882","POC5","POC5"
"10883","PODN","PODN"
"10884","PODNL1","PODNL1"
"10885","PODXL","PODXL"
"10886","PODXL2","PODXL2"
"10887","POF1B","POF1B"
"10888","POFUT1","POFUT1"
"10889","POFUT2","POFUT2"
"10890","POGK","POGK"
"10891","POGLUT1","POGLUT1"
"10892","POGLUT2","POGLUT2"
"10893","POGLUT3","POGLUT3"
"10894","POGZ","POGZ"
"10895","POLA1","POLA1"
"10896","POLA2","POLA2"
"10897","POLB","POLB"
"10898","POLD1","POLD1"
"10899","POLD2","POLD2"
"10900","POLD4","POLD4"
"10901","POLDIP2","POLDIP2"
"10902","POLDIP3","POLDIP3"
"10903","POLE","POLE"
"10904","POLE2","POLE2"
"10905","POLE3","POLE3"
"10906","POLE4","POLE4"
"10907","POLG","POLG"
"10908","POLG2","POLG2"
"10909","POLH","POLH"
"10910","POLI","POLI"
"10911","POLK","POLK"
"10912","POLL","POLL"
"10913","POLM","POLM"
"10914","POLN","POLN"
"10915","POLQ","POLQ"
"10916","POLR1A","POLR1A"
"10917","POLR1B","POLR1B"
"10918","POLR1C","POLR1C"
"10919","POLR1D","POLR1D"
"10920","POLR1E","POLR1E"
"10921","POLR1F","POLR1F"
"10922","POLR1G","POLR1G"
"10923","POLR1H","POLR1H"
"10924","POLR2A","POLR2A"
"10925","POLR2B","POLR2B"
"10926","POLR2C","POLR2C"
"10927","POLR2D","POLR2D"
"10928","POLR2E","POLR2E"
"10929","POLR2F","POLR2F"
"10930","POLR2G","POLR2G"
"10931","POLR2H","POLR2H"
"10932","POLR2I","POLR2I"
"10933","POLR2K","POLR2K"
"10934","POLR2L","POLR2L"
"10935","POLR2M","POLR2M"
"10936","POLR3A","POLR3A"
"10937","POLR3B","POLR3B"
"10938","POLR3C","POLR3C"
"10939","POLR3D","POLR3D"
"10940","POLR3E","POLR3E"
"10941","POLR3F","POLR3F"
"10942","POLR3H","POLR3H"
"10943","POLR3K","POLR3K"
"10944","POLRMT","POLRMT"
"10945","POMC","POMC"
"10946","POMGNT1","POMGNT1"
"10947","POMGNT2","POMGNT2"
"10948","POMK","POMK"
"10949","POMP","POMP"
"10950","POMT1","POMT1"
"10951","POMT2","POMT2"
"10952","PON1","PON1"
"10953","PON2","PON2"
"10954","PON3","PON3"
"10955","POP1","POP1"
"10956","POP4","POP4"
"10957","POP5","POP5"
"10958","POP7","POP7"
"10959","POPDC2","POPDC2"
"10960","POPDC3","POPDC3"
"10961","POR","POR"
"10962","PORCN","PORCN"
"10963","POSTN","POSTN"
"10964","POT1","POT1"
"10965","POU1F1","POU1F1"
"10966","POU2AF1","POU2AF1"
"10967","POU2AF2","POU2AF2"
"10968","POU2AF3","POU2AF3"
"10969","POU2F1","POU2F1"
"10970","POU2F2","POU2F2"
"10971","POU2F3","POU2F3"
"10972","POU3F1","POU3F1"
"10973","POU3F2","POU3F2"
"10974","POU3F3","POU3F3"
"10975","POU4F1","POU4F1"
"10976","POU4F2","POU4F2"
"10977","POU4F3","POU4F3"
"10978","POU5F1","POU5F1"
"10979","POU6F1","POU6F1"
"10980","POU6F2","POU6F2"
"10981","PP2D1","PP2D1"
"10982","PPA1","PPA1"
"10983","PPA2","PPA2"
"10984","PPAN","PPAN"
"10985","PPARA","PPARA"
"10986","PPARD","PPARD"
"10987","PPARGC1A","PPARGC1A"
"10988","PPARGC1B","PPARGC1B"
"10989","PPAT","PPAT"
"10990","PPCDC","PPCDC"
"10991","PPCS","PPCS"
"10992","PPDPF","PPDPF"
"10993","PPDPFL","PPDPFL"
"10994","PPEF1","PPEF1"
"10995","PPEF2","PPEF2"
"10996","PPFIA1","PPFIA1"
"10997","PPFIA2","PPFIA2"
"10998","PPFIA3","PPFIA3"
"10999","PPFIA4","PPFIA4"
"11000","PPFIBP1","PPFIBP1"
"11001","PPFIBP2","PPFIBP2"
"11002","PPHLN1","PPHLN1"
"11003","PPIB","PPIB"
"11004","PPIC","PPIC"
"11005","PPID","PPID"
"11006","PPIE","PPIE"
"11007","PPIF","PPIF"
"11008","PPIG","PPIG"
"11009","PPIL2","PPIL2"
"11010","PPIL4","PPIL4"
"11011","PPIL6","PPIL6"
"11012","PPIP5K1","PPIP5K1"
"11013","PPIP5K2","PPIP5K2"
"11014","PPL","PPL"
"11015","PPM1A","PPM1A"
"11016","PPM1B","PPM1B"
"11017","PPM1D","PPM1D"
"11018","PPM1E","PPM1E"
"11019","PPM1F","PPM1F"
"11020","PPM1G","PPM1G"
"11021","PPM1H","PPM1H"
"11022","PPM1J","PPM1J"
"11023","PPM1K","PPM1K"
"11024","PPM1L","PPM1L"
"11025","PPM1M","PPM1M"
"11026","PPM1N","PPM1N"
"11027","PPME1","PPME1"
"11028","PPOX","PPOX"
"11029","PPP1CA","PPP1CA"
"11030","PPP1CB","PPP1CB"
"11031","PPP1CC","PPP1CC"
"11032","PPP1R10","PPP1R10"
"11033","PPP1R11","PPP1R11"
"11034","PPP1R12A","PPP1R12A"
"11035","PPP1R12B","PPP1R12B"
"11036","PPP1R12C","PPP1R12C"
"11037","PPP1R13B","PPP1R13B"
"11038","PPP1R13L","PPP1R13L"
"11039","PPP1R14A","PPP1R14A"
"11040","PPP1R14B","PPP1R14B"
"11041","PPP1R14C","PPP1R14C"
"11042","PPP1R14D","PPP1R14D"
"11043","PPP1R15A","PPP1R15A"
"11044","PPP1R15B","PPP1R15B"
"11045","PPP1R16A","PPP1R16A"
"11046","PPP1R16B","PPP1R16B"
"11047","PPP1R17","PPP1R17"
"11048","PPP1R18","PPP1R18"
"11049","PPP1R1A","PPP1R1A"
"11050","PPP1R1B","PPP1R1B"
"11051","PPP1R1C","PPP1R1C"
"11052","PPP1R2","PPP1R2"
"11053","PPP1R21","PPP1R21"
"11054","PPP1R26","PPP1R26"
"11055","PPP1R27","PPP1R27"
"11056","PPP1R2C","PPP1R2C"
"11057","PPP1R35","PPP1R35"
"11058","PPP1R36","PPP1R36"
"11059","PPP1R37","PPP1R37"
"11060","PPP1R3A","PPP1R3A"
"11061","PPP1R3B","PPP1R3B"
"11062","PPP1R3C","PPP1R3C"
"11063","PPP1R3D","PPP1R3D"
"11064","PPP1R3E","PPP1R3E"
"11065","PPP1R3F","PPP1R3F"
"11066","PPP1R3G","PPP1R3G"
"11067","PPP1R42","PPP1R42"
"11068","PPP1R8","PPP1R8"
"11069","PPP1R9A","PPP1R9A"
"11070","PPP1R9B","PPP1R9B"
"11071","PPP2CA","PPP2CA"
"11072","PPP2CB","PPP2CB"
"11073","PPP2R1A","PPP2R1A"
"11074","PPP2R1B","PPP2R1B"
"11075","PPP2R2A","PPP2R2A"
"11076","PPP2R2B","PPP2R2B"
"11077","PPP2R2C","PPP2R2C"
"11078","PPP2R3A","PPP2R3A"
"11079","PPP2R3C","PPP2R3C"
"11080","PPP2R5A","PPP2R5A"
"11081","PPP2R5B","PPP2R5B"
"11082","PPP2R5C","PPP2R5C"
"11083","PPP2R5D","PPP2R5D"
"11084","PPP2R5E","PPP2R5E"
"11085","PPP3CA","PPP3CA"
"11086","PPP3CB","PPP3CB"
"11087","PPP3CC","PPP3CC"
"11088","PPP3R1","PPP3R1"
"11089","PPP4C","PPP4C"
"11090","PPP4R1","PPP4R1"
"11091","PPP4R2","PPP4R2"
"11092","PPP4R3A","PPP4R3A"
"11093","PPP4R3B","PPP4R3B"
"11094","PPP4R3C","PPP4R3C"
"11095","PPP4R4","PPP4R4"
"11096","PPP5C","PPP5C"
"11097","PPP6C","PPP6C"
"11098","PPP6R1","PPP6R1"
"11099","PPP6R2","PPP6R2"
"11100","PPP6R3","PPP6R3"
"11101","PPRC1","PPRC1"
"11102","PPT1","PPT1"
"11103","PPT2","PPT2"
"11104","PPTC7","PPTC7"
"11105","PPWD1","PPWD1"
"11106","PPY","PPY"
"11107","NPY4R2","PPYR1"
"11108","PQBP1","PQBP1"
"11109","PRADC1","PRADC1"
"11110","PRAF2","PRAF2"
"11111","PRAG1","PRAG1"
"11112","PRAM1","PRAM1"
"11113","PRAME","PRAME"
"11114","PRAP1","PRAP1"
"11115","PRC1","PRC1"
"11116","PRCC","PRCC"
"11117","PRCD","PRCD"
"11118","PRCP","PRCP"
"11119","PRDM1","PRDM1"
"11120","PRDM10","PRDM10"
"11121","PRDM11","PRDM11"
"11122","PRDM12","PRDM12"
"11123","PRDM13","PRDM13"
"11124","PRDM14","PRDM14"
"11125","PRDM15","PRDM15"
"11126","PRDM16","PRDM16"
"11127","PRDM2","PRDM2"
"11128","PRDM4","PRDM4"
"11129","PRDM5","PRDM5"
"11130","PRDM6","PRDM6"
"11131","PRDM8","PRDM8"
"11132","PRDM7","PRDM9"
"11133","PRDX2","PRDX2"
"11134","PRDX3","PRDX3"
"11135","PRDX4","PRDX4"
"11136","PRDX5","PRDX5"
"11137","PRDX6","PRDX6"
"11138","PREB","PREB"
"11139","PRELID1","PRELID1"
"11140","PRELID2","PRELID2"
"11141","PRELID3A","PRELID3A"
"11142","PRELID3B","PRELID3B"
"11143","PRELP","PRELP"
"11144","PREP","PREP"
"11145","PREPL","PREPL"
"11146","PREX1","PREX1"
"11147","PREX2","PREX2"
"11148","PRF1","PRF1"
"11149","PRG3","PRG3"
"11150","PRG4","PRG4"
"11151","PRICKLE1","PRICKLE1"
"11152","PRICKLE2","PRICKLE2"
"11153","PRICKLE3","PRICKLE3"
"11154","PRICKLE4","PRICKLE4"
"11155","PRIM1","PRIM1"
"11156","PRIM2","PRIM2"
"11157","PRIMPOL","PRIMPOL"
"11158","PRKAA1","PRKAA1"
"11159","PRKAA2","PRKAA2"
"11160","PRKAB1","PRKAB1"
"11161","PRKAB2","PRKAB2"
"11162","PRKACA","PRKACA"
"11163","PRKACB","PRKACB"
"11164","PRKAG1","PRKAG1"
"11165","PRKAG2","PRKAG2"
"11166","PRKAG3","PRKAG3"
"11167","PRKAR1A","PRKAR1A"
"11168","PRKAR1B","PRKAR1B"
"11169","PRKAR2A","PRKAR2A"
"11170","PRKAR2B","PRKAR2B"
"11171","PRKCA","PRKCA"
"11172","PRKCB","PRKCB"
"11173","PRKCD","PRKCD"
"11174","PRKCE","PRKCE"
"11175","PRKCG","PRKCG"
"11176","PRKCH","PRKCH"
"11177","PRKCI","PRKCI"
"11178","PRKCQ","PRKCQ"
"11179","PRKCSH","PRKCSH"
"11180","PRKD1","PRKD1"
"11181","PRKD2","PRKD2"
"11182","PRKD3","PRKD3"
"11183","PRKDC","PRKDC"
"11184","PRKG1","PRKG1"
"11185","PRKG2","PRKG2"
"11186","PRKN","PRKN"
"11187","PRKRA","PRKRA"
"11188","PRKRIP1","PRKRIP1"
"11189","PRKX","PRKX"
"11190","PRL","PRL"
"11191","PRLH","PRLH"
"11192","PRLHR","PRLHR"
"11193","PRLR","PRLR"
"11194","PRM2","PRM2"
"11195","PRM3","PRM3"
"11196","PRMT1","PRMT1"
"11197","PRMT2","PRMT2"
"11198","PRMT3","PRMT3"
"11199","PRMT5","PRMT5"
"11200","PRMT6","PRMT6"
"11201","PRMT7","PRMT7"
"11202","PRMT8","PRMT8"
"11203","PRMT9","PRMT9"
"11204","PRND","PRND"
"11205","PRNP","PRNP"
"11206","PROB1","PROB1"
"11207","PROCA1","PROCA1"
"11208","PROCR","PROCR"
"11209","PRODH","PRODH"
"11210","PRODH2","PRODH2"
"11211","PROK1","PROK1"
"11212","PROK2","PROK2"
"11213","PROKR1","PROKR1"
"11214","PROKR2","PROKR2"
"11215","PROM1","PROM1"
"11216","PROM2","PROM2"
"11217","PROP1","PROP1"
"11218","PRORP","PRORP"
"11219","PROS1","PROS1"
"11220","PROSER1","PROSER1"
"11221","PROSER2","PROSER2"
"11222","PROSER3","PROSER3"
"11223","PROX1","PROX1"
"11224","PROX2","PROX2"
"11225","PROZ","PROZ"
"11226","PRL","PRP-VII"
"11227","PRL","PRP1"
"11228","PRL","PRP3"
"11229","PRL","PRP9"
"11230","PRPF18","PRPF18"
"11231","PRPF19","PRPF19"
"11232","PRPF3","PRPF3"
"11233","PRPF31","PRPF31"
"11234","PRPF38A","PRPF38A"
"11235","PRPF39","PRPF39"
"11236","PRPF4","PRPF4"
"11237","PRPF40A","PRPF40A"
"11238","PRPF40B","PRPF40B"
"11239","PRPF4B","PRPF4B"
"11240","PRPF6","PRPF6"
"11241","PRPF8","PRPF8"
"11242","PRPH","PRPH"
"11243","PRPH2","PRPH2"
"11244","PRPS1","PRPS1"
"11245","PRPS1L1","PRPS1L1"
"11246","PRPS2","PRPS2"
"11247","PRPSAP1","PRPSAP1"
"11248","PRPSAP2","PRPSAP2"
"11249","PRR11","PRR11"
"11250","PRR12","PRR12"
"11251","PRR13","PRR13"
"11252","PRR14","PRR14"
"11253","PRR14L","PRR14L"
"11254","PRR15","PRR15"
"11255","PRR15L","PRR15L"
"11256","PRR16","PRR16"
"11257","PRR19","PRR19"
"11258","PRR22","PRR22"
"11259","PRR3","PRR3"
"11260","PRR32","PRR32"
"11261","PRR33","PRR33"
"11262","PRR36","PRR36"
"11263","PRR5","PRR5"
"11264","PRR5L","PRR5L"
"11265","PRR7","PRR7"
"11266","PRR9","PRR9"
"11267","PRRC1","PRRC1"
"11268","PRRC2A","PRRC2A"
"11269","PRRC2B","PRRC2B"
"11270","PRRC2C","PRRC2C"
"11271","PRRG1","PRRG1"
"11272","PRRG2","PRRG2"
"11273","PRRG3","PRRG3"
"11274","PRRG4","PRRG4"
"11275","PRRT1","PRRT1"
"11276","PRRT1B","PRRT1B"
"11277","PRRT3","PRRT3"
"11278","PRRT4","PRRT4"
"11279","PRRX1","PRRX1"
"11280","PRRX2","PRRX2"
"11281","PRSS12","PRSS12"
"11282","PRSS16","PRSS16"
"11283","PRSS21","PRSS21"
"11284","PRSS22","PRSS22"
"11285","PRSS23","PRSS23"
"11286","PRSS27","PRSS27"
"11287","PRSS33","PRSS33"
"11288","PRSS35","PRSS35"
"11289","PRSS36","PRSS36"
"11290","PRSS37","PRSS37"
"11291","PRSS38","PRSS38"
"11292","PRSS48","PRSS48"
"11293","PRSS51","PRSS51"
"11294","PRSS53","PRSS53"
"11295","PRSS54","PRSS54"
"11296","PRSS55","PRSS55"
"11297","PRSS56","PRSS56"
"11298","PRSS57","PRSS57"
"11299","PRSS58","PRSS58"
"11300","PRSS8","PRSS8"
"11301","PRTN3","PRTN3"
"11302","PRUNE1","PRUNE1"
"11303","PRUNE2","PRUNE2"
"11304","PRX","PRX"
"11305","PRXL2A","PRXL2A"
"11306","PRXL2B","PRXL2B"
"11307","PRXL2C","PRXL2C"
"11308","PSAP","PSAP"
"11309","PSAT1","PSAT1"
"11310","PSCA","PSCA"
"11311","PSD","PSD"
"11312","PSD2","PSD2"
"11313","PSD3","PSD3"
"11314","PSD4","PSD4"
"11315","PSEN1","PSEN1"
"11316","PSEN2","PSEN2"
"11317","PSENEN","PSENEN"
"11318","PSIP1","PSIP1"
"11319","PSKH1","PSKH1"
"11320","PSMA1","PSMA1"
"11321","PSMA3","PSMA3"
"11322","PSMA4","PSMA4"
"11323","PSMA5","PSMA5"
"11324","PSMA6","PSMA6"
"11325","PSMA7","PSMA7"
"11326","PSMA8","PSMA8"
"11327","PSMB1","PSMB1"
"11328","PSMB10","PSMB10"
"11329","PSMB11","PSMB11"
"11330","PSMB2","PSMB2"
"11331","PSMB3","PSMB3"
"11332","PSMB4","PSMB4"
"11333","PSMB5","PSMB5"
"11334","PSMB7","PSMB7"
"11335","PSMB8","PSMB8"
"11336","PSMB9","PSMB9"
"11337","PSMC2","PSMC2"
"11338","PSMC3","PSMC3"
"11339","PSMC3IP","PSMC3IP"
"11340","PSMC4","PSMC4"
"11341","PSMC5","PSMC5"
"11342","PSMD1","PSMD1"
"11343","PSMD10","PSMD10"
"11344","PSMD11","PSMD11"
"11345","PSMD12","PSMD12"
"11346","PSMD14","PSMD14"
"11347","PSMD2","PSMD2"
"11348","PSMD3","PSMD3"
"11349","PSMD4","PSMD4"
"11350","PSMD5","PSMD5"
"11351","PSMD6","PSMD6"
"11352","PSMD7","PSMD7"
"11353","PSMD8","PSMD8"
"11354","PSMD9","PSMD9"
"11355","PSME1","PSME1"
"11356","PSME2","PSME2"
"11357","PSME3","PSME3"
"11358","PSME3IP1","PSME3IP1"
"11359","PSME4","PSME4"
"11360","PSMF1","PSMF1"
"11361","PSMG1","PSMG1"
"11362","PSMG2","PSMG2"
"11363","PSMG3","PSMG3"
"11364","PSMG4","PSMG4"
"11365","PSORS1C2","PSORS1C2"
"11366","PSPC1","PSPC1"
"11367","PSPH","PSPH"
"11368","PSPN","PSPN"
"11369","PSRC1","PSRC1"
"11370","PSTK","PSTK"
"11371","PSTPIP1","PSTPIP1"
"11372","PSTPIP2","PSTPIP2"
"11373","PTAFR","PTAFR"
"11374","PTAR1","PTAR1"
"11375","PTBP1","PTBP1"
"11376","PTBP2","PTBP2"
"11377","PTBP3","PTBP3"
"11378","PTCD1","PTCD1"
"11379","PTCD2","PTCD2"
"11380","PTCD3","PTCD3"
"11381","PTCH1","PTCH1"
"11382","PTCH2","PTCH2"
"11383","PTCHD4","PTCHD4"
"11384","PTCRA","PTCRA"
"11385","PTDSS1","PTDSS1"
"11386","PTDSS2","PTDSS2"
"11387","PTER","PTER"
"11388","PTF1A","PTF1A"
"11389","PTGDR","PTGDR"
"11390","PTGDR2","PTGDR2"
"11391","PTGDS","PTGDS"
