"","human_gene","chicken_gene"
"6574","MLANA","MLANA"
"6575","MLC1","MLC1"
"6576","MLEC","MLEC"
"6577","MLF2","MLF2"
"6578","MLH1","MLH1"
"6579","MLH3","MLH3"
"6580","MLIP","MLIP"
"6581","MLKL","MLKL"
"6582","MLLT1","MLLT1"
"6583","MLLT10","MLLT10"
"6584","MLLT11","MLLT11"
"6585","MLLT3","MLLT3"
"6586","MLLT6","MLLT6"
"6587","MLNR","MLNR"
"6588","MLPH","MLPH"
"6589","MLST8","MLST8"
"6590","MLXIP","MLXIP"
"6591","MLXIPL","MLXIPL"
"6592","MLYCD","MLYCD"
"6593","MMAA","MMAA"
"6594","MMAB","MMAB"
"6595","MMACHC","MMACHC"
"6596","MMADHC","MMADHC"
"6597","MMD","MMD"
"6598","MMD2","MMD2"
"6599","MME","MME"
"6600","MMEL1","MMEL1"
"6601","MMGT1","MMGT1"
"6602","MMP1","MMP1"
"6603","MMP10","MMP10"
"6604","MMP11","MMP11"
"6605","MMP13","MMP13"
"6606","MMP15","MMP15"
"6607","MMP16","MMP16"
"6608","MMP17","MMP17"
"6609","MMP2","MMP2"
"6610","MMP23B","MMP23B"
"6611","MMP24","MMP24"
"6612","MMP27","MMP27"
"6613","MMP28","MMP28"
"6614","MMP9","MMP9"
"6615","MRC1","MMR1L3"
"6616","MRC1","MMR1L4"
"6617","MMRN1","MMRN1"
"6618","MMRN2","MMRN2"
"6619","MMS19","MMS19"
"6620","MMS22L","MMS22L"
"6621","MMUT","MMUT"
"6622","MN1","MN1"
"6623","MNAT1","MNAT1"
"6624","MND1","MND1"
"6625","MNS1","MNS1"
"6626","MNT","MNT"
"6627","MNX1","MNX1"
"6628","MOB1A","MOB1A"
"6629","MOB1B","MOB1B"
"6630","MOB2","MOB2"
"6631","MOB3A","MOB3A"
"6632","MOB3C","MOB3C"
"6633","MOB4","MOB4"
"6634","MOCOS","MOCOS"
"6635","MOCS1","MOCS1"
"6636","MOCS2","MOCS2"
"6637","MOCS3","MOCS3"
"6638","MOGAT1","MOGAT1"
"6639","MOGAT2","MOGAT2"
"6640","MOGS","MOGS"
"6641","MOK","MOK"
"6642","MON1A","MON1A"
"6643","MON2","MON2"
"6644","MORC2","MORC1"
"6645","MORC3","MORC4"
"6646","MORF4L1","MORF4L2"
"6647","MORN2","MORN2"
"6648","MORN3","MORN3"
"6649","MORN4","MORN4"
"6650","MORN5","MORN5"
"6651","MOS","MOS"
"6652","MOSPD1","MOSPD1"
"6653","MOSPD2","MOSPD2"
"6654","MOV10","MOV10"
"6655","MOV10L1","MOV10L1"
"6656","MOXD1","MOXD1"
"6657","MPC1","MPC1L"
"6658","MPC2","MPC2"
"6659","MPDZ","MPDZ"
"6660","MPEG1","MPEG1"
"6661","MPG","MPG"
"6662","MPHOSPH10","MPHOSPH10"
"6663","MPHOSPH6","MPHOSPH6"
"6664","MPHOSPH8","MPHOSPH8"
"6665","MPHOSPH9","MPHOSPH9"
"6666","MPI","MPI"
"6667","MPL","MPL"
"6668","MPLKIP","MPLKIP"
"6669","MPND","MPND"
"6670","MPP1","MPP1"
"6671","MPP2","MPP2"
"6672","MPP3","MPP3"
"6673","MPP4","MPP4"
"6674","PALS1","MPP5"
"6675","MPP7","MPP7"
"6676","MPPE1","MPPE1"
"6677","MPPED1","MPPED1"
"6678","MPPED2","MPPED2"
"6679","MPRIP","MPRIP"
"6680","MPST","MPST"
"6681","MPV17L2","MPV17L2"
"6682","MPZ","MPZ"
"6683","MPZL1","MPZL1"
"6684","MPZL2","MPZL2"
"6685","MPZL3","MPZL3"
"6686","MRAP2","MRAP2"
"6687","MRAS","MRAS"
"6688","MRC1","MRC1"
"6689","MRC2","MRC2"
"6690","MRE11","MRE11"
"6691","MREG","MREG"
"6692","MRGBP","MRGBP"
"6693","MRI1","MRI1"
"6694","MRM1","MRM1"
"6695","MRM2","MRM2"
"6696","MROH1","MROH1"
"6697","MRPL1","MRPL1"
"6698","MRPL10","MRPL10"
"6699","MRPL12","MRPL12"
"6700","MRPL13","MRPL13"
"6701","MRPL14","MRPL14"
"6702","MRPL15","MRPL15"
"6703","MRPL16","MRPL16"
"6704","MRPL17","MRPL17"
"6705","MRPL18","MRPL18"
"6706","MRPL19","MRPL19"
"6707","MRPL2","MRPL2"
"6708","MRPL20","MRPL20"
"6709","MRPL21","MRPL21"
"6710","MRPL22","MRPL22"
"6711","MRPL23","MRPL23"
"6712","MRPL24","MRPL24"
"6713","MRPL27","MRPL27"
"6714","MRPL28","MRPL28"
"6715","MRPL3","MRPL3"
"6716","MRPL32","MRPL32"
"6717","MRPL35","MRPL35"
"6718","MRPL36","MRPL36"
"6719","MRPL37","MRPL37"
"6720","MRPL38","MRPL38"
"6721","MRPL39","MRPL39"
"6722","MRPL40","MRPL40"
"6723","MRPL41","MRPL41"
"6724","MRPL42","MRPL42"
"6725","MRPL44","MRPL44"
"6726","MRPL45","MRPL45"
"6727","MRPL46","MRPL46"
"6728","MRPL47","MRPL47"
"6729","MRPL48","MRPL48"
"6730","MRPL49","MRPL49"
"6731","MRPL50","MRPL50"
"6732","MRPL51","MRPL51"
"6733","MRPL54","MRPL54"
"6734","MRPL57","MRPL57"
"6735","MRPL58","MRPL58"
"6736","MRPL9","MRPL9"
"6737","MRPS10","MRPS10"
"6738","MRPS11","MRPS11"
"6739","MRPS12","MRPS12"
"6740","MRPS14","MRPS14"
"6741","MRPS15","MRPS15"
"6742","MRPS16","MRPS16"
"6743","MRPS17","MRPS17"
"6744","MRPS18A","MRPS18A"
"6745","MRPS2","MRPS2"
"6746","MRPS22","MRPS22"
"6747","MRPS23","MRPS23"
"6748","MRPS25","MRPS25"
"6749","MRPS26","MRPS26"
"6750","MRPS27","MRPS27"
"6751","MRPS28","MRPS28"
"6752","MRPS30","MRPS30"
"6753","MRPS31","MRPS31"
"6754","MRPS33","MRPS33"
"6755","MRPS34","MRPS34"
"6756","MRPS35","MRPS35"
"6757","MRPS36","MRPS36"
"6758","MRPS5","MRPS5"
"6759","MRPS6","MRPS6"
"6760","MRPS7","MRPS7"
"6761","MRPS9","MRPS9"
"6762","MRRF","MRRFP1"
"6763","MRS2","MRS2"
"6764","MRTFA","MRTFA"
"6765","MRTFB","MRTFB"
"6766","MRTO4","MRTO4"
"6767","MSANTD1","MSANTD1"
"6768","MSANTD2","MSANTD2"
"6769","MSANTD4","MSANTD4"
"6770","MSC","MSC"
"6771","MSGN1","MSGN1"
"6772","MSH2","MSH2"
"6773","MSH3","MSH3"
"6774","MSH5","MSH5"
"6775","MSH6","MSH6"
"6776","MSI1","MSI1"
"6777","MSI2","MSI2"
"6778","MSL1","MSL1"
"6779","MSL2","MSL2"
"6780","MSL3","MSL3"
"6781","MSMO1","MSMO1"
"6782","MSMP","MSMP"
"6783","MSN","MSN"
"6784","MSRB1","MSRB1"
"6785","MSRB3","MSRB3"
"6786","MSS51","MSS51"
"6787","MST1","MST1"
"6788","MST1R","MST1R"
"6789","MSTN","MSTN"
"6790","MSTO1","MSTO1"
"6791","MSX1","MSX1"
"6792","MSX2","MSX2"
"6793","MT4","MT3"
"6794","MT2A","MT4"
"6795","MTA1","MTA1"
"6796","MTA2","MTA2"
"6797","MTA3","MTA3"
"6798","MTAP","MTAP"
"6799","MTBP","MTBP"
"6800","MTCH1","MTCH1"
"6801","MTCH2","MTCH2"
"6802","MTCL1","MTCL1"
"6803","MTDH","MTDH"
"6804","MTERF2","MTERF2"
"6805","MTERF3","MTERF3"
"6806","MTF1","MTF1"
"6807","MTF2","MTF2"
"6808","MTFMT","MTFMT"
"6809","MTFR1","MTFR1"
"6810","MTFR1L","MTFR1L"
"6811","MTFR2","MTFR2"
"6812","MTG1","MTG1"
"6813","MTG2","MTG2"
"6814","MTHFD1","MTHFD1"
"6815","MTHFD1L","MTHFD1L"
"6816","MTHFD2","MTHFD2"
"6817","MTHFD2L","MTHFD2L"
"6818","MTHFR","MTHFR"
"6819","MTHFS","MTHFS"
"6820","MTHFSD","MTHFSD"
"6821","MTIF2","MTIF2"
"6822","MTIF3","MTIF3"
"6823","MTM1","MTM1"
"6824","MTMR1","MTMR1"
"6825","MTMR10","MTMR10"
"6826","MTMR11","MTMR11"
"6827","MTMR12","MTMR12"
"6828","MTMR14","MTMR14"
"6829","MTMR2","MTMR2"
"6830","MTMR3","MTMR3"
"6831","MTMR4","MTMR4"
"6832","MTMR6","MTMR6"
"6833","MTMR7","MTMR7"
"6834","MTMR8","MTMR8"
"6835","MTMR9","MTMR9"
"6836","MTNR1A","MTNR1A"
"6837","MTNR1B","MTNR1B"
"6838","MTO1","MTO1"
"6839","MTOR","MTOR"
"6840","MTPAP","MTPAP"
"6841","MTPN","MTPN"
"6842","MTR","MTR"
"6843","MTRF1","MTRF1"
"6844","MTRF1L","MTRF1L"
"6845","MTRR","MTRR"
"6846","MTSS1","MTSS1"
"6847","MTSS2","MTSS2"
"6848","MTTP","MTTP"
"6849","MTURN","MTURN"
"6850","MTUS1","MTUS1"
"6851","MTX2","MTX2"
"6852","MTX3","MTX3"
"6853","MUC2","MUC2"
"6854","MUC6","MUC6"
"6855","MUL1","MUL1"
"6856","PWWP3A","MUM1L1"
"6857","MUSK","MUSK"
"6858","MUSTN1","MUSTN1"
"6859","MUTYH","MUTYH"
"6860","MVB12A","MVB12A"
"6861","MVB12B","MVB12B"
"6862","MVD","MVD"
"6863","MVK","MVK"
"6864","MVP","MVP"
"6865","MXD1","MXD1"
"6866","MXD3","MXD3"
"6867","MXD4","MXD4"
"6868","MXI1","MXI1"
"6869","MXRA5","MXRA5"
"6870","MXRA8","MXRA8"
"6871","MYADML2","MYADML2"
"6872","MYB","MYB"
"6873","MYBBP1A","MYBBP1A"
"6874","MYBL1","MYBL1"
"6875","MYBL2","MYBL2"
"6876","MYBPC1","MYBPC1"
"6877","MYBPC2","MYBPC2"
"6878","MYBPC3","MYBPC3"
"6879","MYBPH","MYBPHL"
"6880","MYC","MYC"
"6881","MYCBP","MYCBP"
"6882","MYCBP2","MYCBP2"
"6883","MYCBPAP","MYCBPAP"
"6884","MYCL","MYCL"
"6885","MYCN","MYCN"
"6886","MYCT1","MYCT1"
"6887","MYD88","MYD88"
"6888","MYDGF","MYDGF"
"6889","MYEF2","MYEF2"
"6890","MYF5","MYF5"
"6891","MYF6","MYF6"
"6892","MYG1","MYG1"
"6893","MYH10","MYH10"
"6894","MYH11","MYH11"
"6895","MYH7B","MYH15"
"6896","MYH2","MYH1B"
"6897","MYH2","MYH1C"
"6898","MYH6","MYH7"
"6899","MYH15","MYH7B"
"6900","MYH9","MYH9"
"6901","MYL1","MYL1"
"6902","MYL12B","MYL12B"
"6903","MYL2","MYL2"
"6904","MYL3","MYL3"
"6905","MYL4","MYL4"
"6906","MYL6","MYL6"
"6907","MYL9","MYL9"
"6908","MYLIP","MYLIP"
"6909","MYLK","MYLK"
"6910","MYLK2","MYLK2"
"6911","MYLK3","MYLK3"
"6912","MYLK4","MYLK4"
"6913","MYL11","MYLPF"
"6914","MYNN","MYNN"
"6915","MYO10","MYO10"
"6916","MYO15A","MYO15A"
"6917","MYO16","MYO16"
"6918","MYO18B","MYO18B"
"6919","MYO19","MYO19"
"6920","MYO1A","MYO1A"
"6921","MYO1B","MYO1B"
"6922","MYO1C","MYO1C"
"6923","MYO1D","MYO1D"
"6924","MYO1E","MYO1E"
"6925","MYO1F","MYO1F"
"6926","MYO1G","MYO1G"
"6927","MYO1H","MYO1H"
"6928","MYO3A","MYO3A"
"6929","MYO3B","MYO3B"
"6930","MYO5A","MYO5A"
"6931","MYO5C","MYO5C"
"6932","MYO6","MYO6"
"6933","MYO7A","MYO7A"
"6934","MYO7B","MYO7B"
"6935","MYO9A","MYO9A"
"6936","MYO9B","MYO9B"
"6937","MYOC","MYOC"
"6938","MYOCD","MYOCD"
"6939","MYOD1","MYOD1"
"6940","MYOF","MYOF"
"6941","MYOG","MYOG"
"6942","MYOM1","MYOM1"
"6943","MYOM2","MYOM2"
"6944","MYOM3","MYOM3"
"6945","MYOZ1","MYOZ1"
"6946","MYOZ2","MYOZ2"
"6947","MYPN","MYPN"
"6948","MYRF","MYRF"
"6949","MYRFL","MYRFL"
"6950","MYSM1","MYSM1"
"6951","MYT1","MYT1"
"6952","MYT1L","MYT1L"
"6953","MYZAP","MYZAP"
"6954","MZB1","MZB1"
"6955","MZT1","MZT1"
"6956","RN7SL280P","Metazoa_SRP"
"6957","N4BP1","N4BP1"
"6958","N4BP2","N4BP2"
"6959","N4BP3","N4BP3"
"6960","N6AMT1","N6AMT1"
"6961","NAA10","NAA10"
"6962","NAA15","NAA15"
"6963","NAA16","NAA16"
"6964","NAA20","NAA20"
"6965","NAA25","NAA25"
"6966","NAA30","NAA30"
"6967","NAA35","NAA35"
"6968","NAA40","NAA40"
"6969","NAA50","NAA50"
"6970","NAA60","NAA60"
"6971","NAA80","NAA80"
"6972","NAAA","NAAA"
"6973","NAALAD2","NAALAD2"
"6974","NAALADL2","NAALADL2"
"6975","NAB1","NAB1"
"6976","NAB2","NAB2"
"6977","NABP1","NABP1"
"6978","NABP2","NABP2"
"6979","NACA","NACA"
"6980","NACC2","NACC2"
"6981","NADK","NADK"
"6982","NADK2","NADK2"
"6983","NADSYN1","NADSYN1"
"6984","TERB1","NAE1"
"6985","NAF1","NAF1"
"6986","NAGA","NAGA"
"6987","NAGLU","NAGLU"
"6988","NAGPA","NAGPA"
"6989","NAIF1","NAIF1"
"6990","NALCN","NALCN"
"6991","NALF1","NALF1"
"6992","NAMPT","NAMPTP1"
"6993","NANOG","NANOG"
"6994","NANOS1","NANOS1"
"6995","NANP","NANP"
"6996","NANS","NANS"
"6997","NAP1L1","NAP1L1"
"6998","NAP1L4","NAP1L4"
"6999","NAPA","NAPA"
"7000","NAPB","NAPB"
"7001","NAPEPLD","NAPEPLD"
"7002","NAPG","NAPG"
"7003","NAPRT","NAPRT"
"7004","NARF","NARF"
"7005","CIAO3","NARFL"
"7006","NARS1","NARS"
"7007","NARS2","NARS2"
"7008","NASP","NASP"
"7009","NAT1","NAT"
"7010","NAT10","NAT10"
"7011","NAT8B","NAT8B"
"7012","NAT8L","NAT8L"
"7013","NAT9","NAT9"
"7014","NATD1","NATD1"
"7015","NAV1","NAV1"
"7016","NAV2","NAV2"
"7017","NAV3","NAV3"
"7018","NAXD","NAXD"
"7019","NAXE","NAXE"
"7020","NBAS","NBAS"
"7021","NBEA","NBEA"
"7022","NBEAL1","NBEAL1"
"7023","NBEAL2","NBEAL2"
"7024","NBL1","NBL1"
"7025","NBN","NBN"
"7026","NBR1","NBR1"
"7027","NCALD","NCALD"
"7028","NCAM1","NCAM1"
"7029","NCAM2","NCAM2"
"7030","NCAN","NCAN"
"7031","NCAPD2","NCAPD2"
"7032","NCAPD3","NCAPD3"
"7033","NCAPG","NCAPG"
"7034","NCAPG2","NCAPG2"
"7035","NCAPH","NCAPH"
"7036","NCAPH2","NCAPH2"
"7037","NCBP1","NCBP1"
"7038","NCBP2","NCBP2"
"7039","NCBP3","NCBP3"
"7040","NCDN","NCDN"
"7041","NCEH1","NCEH1"
"7042","NCF1","NCF1C"
"7043","NCF2","NCF2"
"7044","NCF4","NCF4"
"7045","NCK2","NCK1"
"7046","NCKAP1","NCKAP1"
"7047","NCKAP1L","NCKAP1L"
"7048","NCKAP5","NCKAP5"
"7049","NCKIPSD","NCKIPSD"
"7050","NCLN","NCLN"
"7051","NCOA1","NCOA1"
"7052","NCOA2","NCOA2"
"7053","NCOA3","NCOA3"
"7054","NCOA4","NCOA4"
"7055","NCOA5","NCOA5"
"7056","NCOA6","NCOA6"
"7057","NCOA7","NCOA7"
"7058","NCOR1","NCOR1"
"7059","NCOR2","NCOR2"
"7060","NCSTN","NCSTN"
"7061","MT-ND1","ND1"
"7062","MT-ND2","ND2"
"7063","MT-ND3","ND3"
"7064","MT-ND4","ND4"
"7065","MT-ND5","ND5"
"7066","MT-ND6","ND6"
"7067","NDC1","NDC1"
"7068","NDC80","NDC80"
"7069","NDE1","NDE1"
"7070","NDEL1","NDEL1"
"7071","NDFIP1","NDFIP1"
"7072","NDFIP2","NDFIP2"
"7073","NDNF","NDNF"
"7074","NDOR1","NDOR1"
"7075","NDRG1","NDRG1"
"7076","NDRG3","NDRG3"
"7077","NDRG4","NDRG4"
"7078","NDST1","NDST1"
"7079","NDST2","NDST2"
"7080","NDST3","NDST3"
"7081","NDST4","NDST4"
"7082","NDUFA1","NDUFA1"
"7083","NDUFA10","NDUFA10"
"7084","NDUFA12","NDUFA12"
"7085","NDUFA13","NDUFA13"
"7086","NDUFA2","NDUFA2"
"7087","NDUFA4","NDUFA4"
"7088","NDUFA5","NDUFA5"
"7089","NDUFA6","NDUFA6"
"7090","NDUFA8","NDUFA8"
"7091","NDUFA9","NDUFA9"
"7092","NDUFAB1","NDUFAB1"
"7093","NDUFAF1","NDUFAF1"
"7094","NDUFAF2","NDUFAF2"
"7095","NDUFAF3","NDUFAF3"
"7096","NDUFAF4","NDUFAF4"
"7097","NDUFAF5","NDUFAF5"
"7098","NDUFAF6","NDUFAF6"
"7099","NDUFAF7","NDUFAF7"
"7100","NDUFAF8","NDUFAF8"
"7101","NDUFB10","NDUFB10"
"7102","NDUFB2","NDUFB2"
"7103","NDUFB3","NDUFB3"
"7104","NDUFB4","NDUFB4"
"7105","NDUFB5","NDUFB5"
"7106","NDUFB6","NDUFB6"
"7107","NDUFB8","NDUFB8"
"7108","NDUFB9","NDUFB9"
"7109","NDUFC2","NDUFC2"
"7110","NDUFS1","NDUFS1"
"7111","NDUFS2","NDUFS2"
"7112","NDUFS3","NDUFS3"
"7113","NDUFS4","NDUFS4"
"7114","NDUFS5","NDUFS5"
"7115","NDUFS6","NDUFS6"
"7116","NDUFS7","NDUFS7"
"7117","NDUFS8","NDUFS8"
"7118","NDUFV1","NDUFV1"
"7119","NDUFV2","NDUFV2"
"7120","NDUFV3","NDUFV3"
"7121","NEBL","NEBL"
"7122","NECAB1","NECAB1"
"7123","NECAB3","NECAB3"
"7124","NECAP1","NECAP1"
"7125","NECAP2","NECAP2"
"7126","NECTIN1","NECTIN1"
"7127","NECTIN3","NECTIN3"
"7128","NECTIN4","NECTIN4"
"7129","NEDD4","NEDD4"
"7130","NEDD4L","NEDD4L"
"7131","NEDD9","NEDD9"
"7132","NEFH","NEFH"
"7133","NEFL","NEFL"
"7134","NEGR1","NEGR1"
"7135","NEIL1","NEIL1"
"7136","NEIL2","NEIL2"
"7137","NEIL3","NEIL3"
"7138","NEK1","NEK1"
"7139","NEK10","NEK10"
"7140","NEK11","NEK11"
"7141","NEK2","NEK2"
"7142","NEK3","NEK3"
"7143","NEK4","NEK4"
"7144","NEK5","NEK5"
"7145","NEK6","NEK6"
"7146","NEK7","NEK7"
"7147","NEK8","NEK8"
"7148","NEK9","NEK9"
"7149","NELFA","NELFA"
"7150","NELFB","NELFB"
"7151","NELFCD","NELFCD"
"7152","NELFE","NELFE"
"7153","NELL1","NELL1"
"7154","NELL2","NELL2"
"7155","NEMF","NEMF"
"7156","NEMP1","NEMP1"
"7157","NEMP2","NEMP2"
"7158","NEO1","NEO1"
"7159","NEPRO","NEPRO"
"7160","NET1","NET1"
"7161","NETO1","NETO1"
"7162","NETO2","NETO2"
"7163","NEU2","NEU2"
"7164","NEU3","NEU3"
"7165","NEU4","NEU4"
"7166","NEURL1","NEURL1"
"7167","NEURL1B","NEURL1B"
"7168","NEURL2","NEURL2"
"7169","NEURL4","NEURL4"
"7170","NEUROD1","NEUROD1"
"7171","NEUROD2","NEUROD2"
"7172","NEUROD4","NEUROD4"
"7173","NEUROD6","NEUROD6"
"7174","NEUROG1","NEUROG1"
"7175","NEUROG2","NEUROG2"
"7176","NEUROG3","NEUROG3"
"7177","NEXN","NEXN"
"7178","NF1","NF1"
"7179","NF2","NF2"
"7180","NFAM1","NFAM1"
"7181","NFASC","NFASC"
"7182","NFAT5","NFAT5"
"7183","NFATC1","NFATC1"
"7184","NFATC2","NFATC2"
"7185","NFATC3","NFATC3"
"7186","NFE2","NFE2"
"7187","NFE2L1","NFE2L1"
"7188","NFE2L2","NFE2L2"
"7189","NFIA","NFIA"
"7190","NFIB","NFIB"
"7191","NFIL3","NFIL3"
"7192","NFIX","NFIX"
"7193","NFKB1","NFKB1"
"7194","NFKB2","NFKB2"
"7195","NFKBIB","NFKBIB"
"7196","NFKBIE","NFKBIE"
"7197","NFKBIZ","NFKBIZ"
"7198","NFRKB","NFRKB"
"7199","NFS1","NFS1"
"7200","NFU1","NFU1"
"7201","NFX1","NFX1"
"7202","NFXL1","NFXL1"
"7203","NFYA","NFYA"
"7204","NFYB","NFYB"
"7205","NFYC","NFYC"
"7206","NGB","NGB"
"7207","NGEF","NGEF"
"7208","NGF","NGF"
"7209","NGFR","NGFR"
"7210","NGLY1","NGLY1"
"7211","NHEJ1","NHEJ1"
"7212","NHERF2","NHERF2"
"7213","NHERF4","NHERF4"
"7214","NHLH2","NHLH2"
"7215","NHLRC1","NHLRC1"
"7216","NHLRC2","NHLRC2"
"7217","NHLRC3","NHLRC3"
"7218","NHP2","NHP2"
"7219","NHS","NHS"
"7220","NHSL1","NHSL1"
"7221","NHSL2","NHSL2"
"7222","NIBAN2","NIBAN2"
"7223","NICN1","NICN1"
"7224","NID1","NID1"
"7225","NID2","NID2"
"7226","NIF3L1","NIF3L1"
"7227","NIFK","NIFK"
"7228","NIM1K","NIM1K"
"7229","NIN","NIN"
"7230","NINJ1","NINJ1"
"7231","NINJ2","NINJ2"
"7232","NIP7","NIP7"
"7233","NIPA2","NIPA2"
"7234","NIPAL1","NIPAL1"
"7235","NIPAL2","NIPAL2"
"7236","NIPAL3","NIPAL3"
"7237","NIPAL4","NIPAL4"
"7238","NIPSNAP1","NIPSNAP1"
"7239","NIPSNAP2","NIPSNAP2"
"7240","NIPSNAP3A","NIPSNAP3A"
"7241","NISCH","NISCH"
"7242","NIT2","NIT2"
"7243","NKAIN1","NKAIN1"
"7244","NKAIN2","NKAIN2"
"7245","NKAIN3","NKAIN3"
"7246","NKAIN4","NKAIN4"
"7247","NKAP","NKAPL"
"7248","NKD1","NKD1"
"7249","NKIRAS1","NKIRAS1"
"7250","NKIRAS2","NKIRAS2"
"7251","NKRF","NKRF"
"7252","NKTR","NKTR"
"7253","NKX1-1","NKX1-1"
"7254","NKX2-1","NKX2-1"
"7255","NKX2-2","NKX2-2"
"7256","NKX2-3","NKX2-3"
"7257","NKX2-4","NKX2-4"
"7258","NKX2-5","NKX2-5"
"7259","NKX2-8","NKX2-8"
"7260","NKX3-1","NKX3-1"
"7261","NKX3-2","NKX3-2"
"7262","NKX6-2","NKX6-2"
"7263","NKX6-3","NKX6-3"
"7264","NLE1","NLE1"
"7265","NLGN1","NLGN1"
"7266","NLGN3","NLGN3"
"7267","NLGN4X","NLGN4Y"
"7268","NLK","NLK"
"7269","NLN","NLN"
"7270","NLRC3","NLRC3"
"7271","NLRC5","NLRC5"
"7272","NLRP10","NLRP3"
"7273","NLRX1","NLRX1"
"7274","NMBR","NMBR"
"7275","NMD3","NMD3"
"7276","NME1","NME2"
"7277","NME3","NME3"
"7278","NME5","NME5"
"7279","NME6","NME6"
"7280","NME7","NME7"
"7281","NME8","NME9"
"7282","NMI","NMI"
"7283","RBP7","NMNAT1"
"7284","NMNAT2","NMNAT2"
"7285","NMNAT3","NMNAT3"
"7286","NMRAL1","NMRAL1"
"7287","NMRK1","NMRK1"
"7288","NMRK2","NMRK2"
"7289","NMT1","NMT1"
"7290","NMT2","NMT2"
"7291","NMU","NMU"
"7292","NMUR1","NMUR1"
"7293","NMUR2","NMUR2"
"7294","NNT","NNT"
"7295","NOA1","NOA1"
"7296","NOB1","NOB1"
"7297","NOC2L","NOC2L"
"7298","NOC3L","NOC3L"
"7299","NOC4L","NOC4L"
"7300","NOCT","NOCT"
"7301","NOD1","NOD1"
"7302","NOG","NOG"
"7303","NOL10","NOL10"
"7304","NOL11","NOL11"
"7305","NOL12","NOL12"
"7306","NOL4","NOL4"
"7307","NOL6","NOL6"
"7308","NOL7","NOL7"
"7309","NOL8","NOL8"
"7310","NOL9","NOL9"
"7311","NOLC1","NOLC1"
"7312","NOM1","NOM1"
"7313","NONO","NONO"
"7314","NOP14","NOP14"
"7315","NOP16","NOP16"
"7316","NOP2","NOP2"
"7317","NOP53","NOP53"
"7318","NOP56","NOP56"
"7319","NOP58","NOP58"
"7320","NOS1","NOS1"
"7321","NOS2","NOS2"
"7322","NOS3","NOS3"
"7323","NOTCH1","NOTCH1"
"7324","NOTCH2","NOTCH2"
"7325","NOTUM","NOTUM"
"7326","NOVA1","NOVA1"
"7327","NOX1","NOX1"
"7328","NOX3","NOX3"
"7329","NOX4","NOX4"
"7330","NOX5","NOX5"
"7331","NOXA1","NOXA1"
"7332","NOXO1","NOXO1"
"7333","NPAS2","NPAS2"
"7334","NPAS3","NPAS3"
"7335","NPAT","NPAT"
"7336","NPBWR1","NPBWR1"
"7337","NPBWR2","NPBWR2"
"7338","NPC1","NPC1"
"7339","NPC2","NPC2"
"7340","NPDC1","NPDC1"
"7341","NPEPL1","NPEPL1"
"7342","NPFFR1","NPFFR1"
"7343","NPFFR2","NPFFR2"
"7344","NPHP1","NPHP1"
"7345","NPHP3","NPHP3"
"7346","NPHP4","NPHP4"
"7347","NPHS2","NPHS2"
"7348","NPL","NPL"
"7349","NPLOC4","NPLOC4"
"7350","NPM2","NPM2"
"7351","NPM3","NPM3"
"7352","NPNT","NPNT"
"7353","NPPB","NPPA"
"7354","NPPC","NPPC"
"7355","NPR2","NPR2"
"7356","NPR3","NPR3"
"7357","NPRL3","NPRL3"
"7358","NPS","NPS"
"7359","NPSR1","NPSR1"
"7360","NPTN","NPTN"
"7361","NPTX1","NPTX1"
"7362","NPTX2","NPTX2"
"7363","NPTXR","NPTXR"
"7364","NPVF","NPVF"
"7365","NPY","NPY"
"7366","NPY1R","NPY1R"
"7367","NPY2R","NPY2R"
"7368","NPY4R2","NPY4R"
"7369","NPY5R","NPY5R"
"7370","NQO1","NQO1"
"7371","NQO2","NQO2"
"7372","NR0B1","NR0B1"
"7373","NR0B2","NR0B2"
"7374","NR1D1","NR1D1"
"7375","NR1D2","NR1D2"
"7376","NR1H3","NR1H3"
"7377","NR1H4","NR1H4"
"7378","NR1I3","NR1I3"
"7379","NR2C1","NR2C1"
"7380","NR2C2","NR2C2"
"7381","NR2C2AP","NR2C2AP"
"7382","NR2E1","NR2E1"
"7383","NR2E3","NR2E3"
"7384","NR2F1","NR2F1"
"7385","NR2F2","NR2F2"
"7386","NR2F6","NR2F6"
"7387","NR3C1","NR3C1"
"7388","NR3C2","NR3C2"
"7389","NR4A1","NR4A1"
"7390","NR4A2","NR4A2"
"7391","NR4A3","NR4A3"
"7392","NR5A1","NR5A1"
"7393","NR5A2","NR5A2"
"7394","NR6A1","NR6A1"
"7395","NRAP","NRAP"
"7396","NRARP","NRARP"
"7397","NRAS","NRAS"
"7398","NRBF2","NRBF2"
"7399","NRBP1","NRBP1"
"7400","NRBP2","NRBP2"
"7401","NRCAM","NRCAM"
"7402","NRDC","NRDC"
"7403","NRDE2","NRDE2"
"7404","NREP","NREP"
"7405","NRF1","NRF1"
"7406","NRG1","NRG1"
"7407","NRG2","NRG2"
"7408","NRG3","NRG3"
"7409","NRG4","NRG4"
"7410","NRGN","NRGN"
"7411","NRIP1","NRIP1"
"7412","NRIP3","NRIP3"
"7413","NRN1","NRN1"
"7414","NRN1L","NRN1L"
"7415","NRP1","NRP1"
"7416","NRP2","NRP2"
"7417","NRROS","NRROS"
"7418","NRSN1","NRSN1"
"7419","NRSN2","NRSN2"
"7420","NRTN","NRTN"
"7421","NRXN1","NRXN1"
"7422","NRXN3","NRXN3"
